Start(s),Pitch(Hz),Probability[0-1.0],Source
9.4273,258.5957,0.92992,TARSOS_YIN
9.96136,380.82233,0.99495,TARSOS_YIN
9.98458,380.78372,0.99215,TARSOS_YIN
10.0078,378.45718,0.98799,TARSOS_YIN
10.03102,374.76495,0.99017,TARSOS_YIN
10.05424,375.68112,0.9902,TARSOS_YIN
10.07746,380.87766,0.98744,TARSOS_YIN
10.10068,383.37335,0.9897,TARSOS_YIN
10.1239,386.24783,0.98063,TARSOS_YIN
10.14712,387.10464,0.98654,TARSOS_YIN
10.17034,382.80746,0.98728,TARSOS_YIN
10.19356,384.04752,0.98783,TARSOS_YIN
10.21678,384.85233,0.99149,TARSOS_YIN
10.24,386.76102,0.98808,TARSOS_YIN
10.26322,381.58279,0.90482,TARSOS_YIN
10.28644,382.87292,0.90498,TARSOS_YIN
10.42576,410.55923,0.93186,TARSOS_YIN
10.44898,401.73221,0.99203,TARSOS_YIN
10.4722,396.21301,0.99135,TARSOS_YIN
10.49542,392.63559,0.9955,TARSOS_YIN
10.51864,390.48563,0.99486,TARSOS_YIN
10.54186,387.01202,0.9953,TARSOS_YIN
10.56508,387.63492,0.99599,TARSOS_YIN
10.5883,384.77719,0.99543,TARSOS_YIN
10.61152,383.6409,0.99729,TARSOS_YIN
10.63474,384.78644,0.99591,TARSOS_YIN
10.65796,386.91443,0.99728,TARSOS_YIN
10.68118,388.23175,0.99478,TARSOS_YIN
10.7044,385.05261,0.99502,TARSOS_YIN
10.72762,382.7749,0.99631,TARSOS_YIN
10.75084,383.05182,0.99771,TARSOS_YIN
10.77406,380.11072,0.97525,TARSOS_YIN
10.79728,374.57117,0.90384,TARSOS_YIN
10.8205,378.97491,0.87628,TARSOS_YIN
10.95982,346.80197,0.98025,TARSOS_YIN
10.98304,349.241,0.99325,TARSOS_YIN
11.00626,348.89386,0.99413,TARSOS_YIN
11.02948,345.60175,0.99073,TARSOS_YIN
11.0527,341.56412,0.99616,TARSOS_YIN
11.07592,346.05978,0.98885,TARSOS_YIN
11.09914,342.90067,0.9933,TARSOS_YIN
11.12236,341.96979,0.99682,TARSOS_YIN
11.14558,342.27734,0.9967,TARSOS_YIN
11.1688,342.23398,0.99423,TARSOS_YIN
11.19202,340.92517,0.99709,TARSOS_YIN
11.21524,342.09714,0.9972,TARSOS_YIN
11.23846,349.0968,0.98925,TARSOS_YIN
11.26168,347.31619,0.98483,TARSOS_YIN
11.2849,330.59921,0.87797,TARSOS_YIN
11.54032,349.61646,0.99125,TARSOS_YIN
11.56354,349.43143,0.99879,TARSOS_YIN
11.58676,348.41068,0.99852,TARSOS_YIN
11.60998,347.38907,0.9991,TARSOS_YIN
11.6332,348.0816,0.99854,TARSOS_YIN
11.65642,347.94467,0.9989,TARSOS_YIN
11.67964,347.02371,0.99902,TARSOS_YIN
11.70286,343.97556,0.99355,TARSOS_YIN
11.72608,340.30203,0.99713,TARSOS_YIN
11.7493,338.48544,0.99571,TARSOS_YIN
11.77252,337.14368,0.99616,TARSOS_YIN
11.79574,345.9285,0.99264,TARSOS_YIN
11.81896,351.54572,0.99742,TARSOS_YIN
11.84218,353.19998,0.99793,TARSOS_YIN
11.8654,345.09625,0.99342,TARSOS_YIN
11.88862,328.47495,0.95845,TARSOS_YIN
11.91184,329.62881,0.99402,TARSOS_YIN
11.93506,330.24039,0.99607,TARSOS_YIN
11.95828,326.67068,0.99784,TARSOS_YIN
11.9815,324.03094,0.99531,TARSOS_YIN
12.00472,322.19348,0.99461,TARSOS_YIN
12.02794,322.47195,0.997,TARSOS_YIN
12.05116,323.36716,0.99812,TARSOS_YIN
12.07438,323.15454,0.99684,TARSOS_YIN
12.0976,328.98129,0.99494,TARSOS_YIN
12.12082,329.98013,0.99685,TARSOS_YIN
12.14404,327.28714,0.9942,TARSOS_YIN
12.16726,325.80023,0.99667,TARSOS_YIN
12.19048,323.24933,0.9966,TARSOS_YIN
12.2137,320.94666,0.9967,TARSOS_YIN
12.23692,325.54517,0.99283,TARSOS_YIN
12.26014,328.70721,0.99745,TARSOS_YIN
12.28336,329.29938,0.9984,TARSOS_YIN
12.30658,322.147,0.98403,TARSOS_YIN
12.3298,325.37607,0.97408,TARSOS_YIN
12.35302,324.97464,0.97006,TARSOS_YIN
12.53878,326.22833,0.85666,TARSOS_YIN
12.562,327.71469,0.99643,TARSOS_YIN
12.58522,327.03186,0.99773,TARSOS_YIN
12.60844,328.27097,0.99867,TARSOS_YIN
12.63166,330.17322,0.99786,TARSOS_YIN
12.65488,330.24728,0.99811,TARSOS_YIN
12.67809,328.54697,0.99797,TARSOS_YIN
12.70131,326.80963,0.99782,TARSOS_YIN
12.72453,327.12305,0.99707,TARSOS_YIN
12.74776,326.69882,0.99558,TARSOS_YIN
12.77098,324.89755,0.99825,TARSOS_YIN
12.7942,324.76498,0.99737,TARSOS_YIN
12.81742,329.98434,0.99555,TARSOS_YIN
12.84064,319.85184,0.99097,TARSOS_YIN
12.86385,321.73395,0.95531,TARSOS_YIN
13.00317,304.11099,0.90438,TARSOS_YIN
13.02639,297.38028,0.97794,TARSOS_YIN
